taxon_id,call_type,region,season,source_url,creator,license,attribution,quality_status,reference_set_version,embedding_model_version,xc_id,duration
taxon-ardea-cinerea,call,Denmark,,https://xeno-canto.org/882189/download,Christian Vemmelund Helligsø,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Christian Vemmelund Helligsø via xeno-canto.org (XC882189), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,882189,0:06
taxon-ardea-cinerea,call,Ireland,,https://xeno-canto.org/862045/download,Paul Kelly,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Paul Kelly via xeno-canto.org (XC862045), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,862045,0:17
taxon-ardea-cinerea,call,Ireland,,https://xeno-canto.org/845497/download,Paul Kelly,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Paul Kelly via xeno-canto.org (XC845497), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,845497,0:17
taxon-ardea-cinerea,call,France,,https://xeno-canto.org/844555/download,Martin Billard,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Martin Billard via xeno-canto.org (XC844555), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,844555,0:10
taxon-ardea-cinerea,call,Netherlands,,https://xeno-canto.org/841787/download,Maarten Sluijter,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Maarten Sluijter via xeno-canto.org (XC841787), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,841787,0:37
taxon-ardea-cinerea,call,China,,https://xeno-canto.org/840620/download,Bo Shunqi 薄顺奇,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Bo Shunqi 薄顺奇 via xeno-canto.org (XC840620), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,840620,0:10
taxon-ardea-cinerea,call,Estonia,,https://xeno-canto.org/839137/download,Uku Paal,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Uku Paal via xeno-canto.org (XC839137), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,839137,0:35
taxon-ardea-cinerea,call,Ireland,,https://xeno-canto.org/837510/download,Paul Kelly,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Paul Kelly via xeno-canto.org (XC837510), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,837510,0:16
taxon-ardea-cinerea,call,Ireland,,https://xeno-canto.org/832692/download,Paul Kelly,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Paul Kelly via xeno-canto.org (XC832692), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,832692,0:25
taxon-ardea-cinerea,call,China,,https://xeno-canto.org/829348/download,Ray Tsu 诸仁,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Ray Tsu 诸仁 via xeno-canto.org (XC829348), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,829348,0:11
taxon-ardea-cinerea,call,Ireland,,https://xeno-canto.org/821514/download,Paul Kelly,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Paul Kelly via xeno-canto.org (XC821514), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,821514,0:27
taxon-ardea-cinerea,call,France,,https://xeno-canto.org/801581/download,Olivier SWIFT,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Olivier SWIFT via xeno-canto.org (XC801581), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,801581,0:45
taxon-ardea-cinerea,call,Sweden,,https://xeno-canto.org/801095/download,Thomas Bergman,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Thomas Bergman via xeno-canto.org (XC801095), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,801095,1:15
taxon-ardea-cinerea,call,Ireland,,https://xeno-canto.org/795292/download,Paul Kelly,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Paul Kelly via xeno-canto.org (XC795292), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,795292,0:41
taxon-ardea-cinerea,call,France,,https://xeno-canto.org/789438/download,Dominique Guillerme,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Dominique Guillerme via xeno-canto.org (XC789438), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,789438,0:11
taxon-ardea-cinerea,call,Spain,,https://xeno-canto.org/782720/download,Pere Josa,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Pere Josa via xeno-canto.org (XC782720), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,782720,0:10
taxon-ardea-cinerea,call,Ireland,,https://xeno-canto.org/770498/download,Paul Kelly,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Paul Kelly via xeno-canto.org (XC770498), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,770498,0:13
taxon-ardea-cinerea,call,Mongolia,,https://xeno-canto.org/768229/download,Stanislas Wroza,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Stanislas Wroza via xeno-canto.org (XC768229), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,768229,0:56
taxon-ardea-cinerea,call,France,,https://xeno-canto.org/753024/download,Martin Billard,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Martin Billard via xeno-canto.org (XC753024), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,753024,0:09
taxon-ardea-cinerea,call,Germany,,https://xeno-canto.org/741306/download,NEVILLE MADON,https://creativecommons.org/licenses/by-nc-sa/4.0/,"NEVILLE MADON via xeno-canto.org (XC741306), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,741306,0:17
taxon-ardea-cinerea,call,France,,https://xeno-canto.org/738682/download,Grégoire Chauvot,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Grégoire Chauvot via xeno-canto.org (XC738682), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,738682,0:37
taxon-ardea-cinerea,call,Belgium,,https://xeno-canto.org/718390/download,Chèvremont Fabian,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Chèvremont Fabian via xeno-canto.org (XC718390), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,718390,0:04
taxon-ardea-cinerea,call,Belgium,,https://xeno-canto.org/701440/download,Bernard Collet,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Bernard Collet via xeno-canto.org (XC701440), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,701440,1:01
taxon-ardea-cinerea,call,France,,https://xeno-canto.org/698295/download,Olivier SWIFT, Hélène CARTAUD,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Olivier SWIFT, Hélène CARTAUD via xeno-canto.org (XC698295), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,698295,0:15
taxon-ardea-cinerea,call,France,,https://xeno-canto.org/695758/download,Stanislas Wroza,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Stanislas Wroza via xeno-canto.org (XC695758), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,695758,0:06
taxon-ardea-cinerea,call,France,,https://xeno-canto.org/695757/download,Stanislas Wroza,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Stanislas Wroza via xeno-canto.org (XC695757), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,695757,0:10
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/1084683/download,Lucas CHEN,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Lucas CHEN via xeno-canto.org (XC1084683), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,1084683,0:14
taxon-corvus-macrorhynchos,call,Myanmar,,https://xeno-canto.org/1078426/download,Thet Zaw Naing,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Thet Zaw Naing via xeno-canto.org (XC1078426), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,1078426,0:28
taxon-corvus-macrorhynchos,call,India,,https://xeno-canto.org/1043628/download,Ujjal Kishor De,https://creativecommons.org/licenses/by-sa/4.0/,"Ujjal Kishor De via xeno-canto.org (XC1043628), https://creativecommons.org/licenses/by-sa/4.0/",pending,v1,,1043628,0:30
taxon-corvus-macrorhynchos,call,Taiwan,,https://xeno-canto.org/1028681/download,Jerome Chie-Jen Ko,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Jerome Chie-Jen Ko via xeno-canto.org (XC1028681), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,1028681,0:53
taxon-corvus-macrorhynchos,call,Japan,,https://xeno-canto.org/1016633/download,Uku Paal,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Uku Paal via xeno-canto.org (XC1016633), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,1016633,1:06
taxon-corvus-macrorhynchos,call,Japan,,https://xeno-canto.org/1016632/download,Uku Paal,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Uku Paal via xeno-canto.org (XC1016632), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,1016632,0:07
taxon-corvus-macrorhynchos,call,Japan,,https://xeno-canto.org/1016619/download,Uku Paal,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Uku Paal via xeno-canto.org (XC1016619), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,1016619,0:36
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/992713/download,Feather V,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Feather V via xeno-canto.org (XC992713), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,992713,0:04
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/986610/download,Lucas-Chen,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Lucas-Chen via xeno-canto.org (XC986610), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,986610,0:06
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/982785/download,Lucas-Chen,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Lucas-Chen via xeno-canto.org (XC982785), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,982785,0:36
taxon-corvus-macrorhynchos,call,India,,https://xeno-canto.org/980496/download,David Darrell-Lambert,https://creativecommons.org/licenses/by-nc-sa/4.0/,"David Darrell-Lambert via xeno-canto.org (XC980496), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,980496,0:11
taxon-corvus-macrorhynchos,call,India,,https://xeno-canto.org/979920/download,David Darrell-Lambert,https://creativecommons.org/licenses/by-nc-sa/4.0/,"David Darrell-Lambert via xeno-canto.org (XC979920), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,979920,0:11
taxon-corvus-macrorhynchos,call,India,,https://xeno-canto.org/979919/download,David Darrell-Lambert,https://creativecommons.org/licenses/by-nc-sa/4.0/,"David Darrell-Lambert via xeno-canto.org (XC979919), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,979919,0:04
taxon-corvus-macrorhynchos,call,India,,https://xeno-canto.org/979918/download,David Darrell-Lambert,https://creativecommons.org/licenses/by-nc-sa/4.0/,"David Darrell-Lambert via xeno-canto.org (XC979918), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,979918,0:15
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/977988/download,Lucas-Chen,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Lucas-Chen via xeno-canto.org (XC977988), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,977988,0:59
taxon-corvus-macrorhynchos,call,Thailand,,https://xeno-canto.org/973275/download,Greg Irving,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Greg Irving via xeno-canto.org (XC973275), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,973275,3:16
taxon-corvus-macrorhynchos,call,Thailand,,https://xeno-canto.org/973077/download,Greg Irving,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Greg Irving via xeno-canto.org (XC973077), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,973077,1:31
taxon-corvus-macrorhynchos,call,Philippines,,https://xeno-canto.org/959675/download,Chi-Hsuan Shao,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Chi-Hsuan Shao via xeno-canto.org (XC959675), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,959675,1:01
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/925434/download,Bo Shunqi 薄顺奇,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Bo Shunqi 薄顺奇 via xeno-canto.org (XC925434), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,925434,1:06
taxon-corvus-macrorhynchos,call,Japan,,https://xeno-canto.org/915205/download,Uku Paal,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Uku Paal via xeno-canto.org (XC915205), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,915205,0:32
taxon-corvus-macrorhynchos,call,Japan,,https://xeno-canto.org/915191/download,Uku Paal,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Uku Paal via xeno-canto.org (XC915191), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,915191,0:24
taxon-corvus-macrorhynchos,call,Thailand,,https://xeno-canto.org/854761/download,Sam Hambly,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Sam Hambly via xeno-canto.org (XC854761), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,854761,0:58
taxon-corvus-macrorhynchos,call,Nepal,,https://xeno-canto.org/843977/download,Greg Irving,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Greg Irving via xeno-canto.org (XC843977), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,843977,0:58
taxon-corvus-macrorhynchos,call,Thailand,,https://xeno-canto.org/842166/download,Sam Hambly,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Sam Hambly via xeno-canto.org (XC842166), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,842166,0:37
taxon-corvus-macrorhynchos,call,Thailand,,https://xeno-canto.org/841865/download,Sam Hambly,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Sam Hambly via xeno-canto.org (XC841865), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,841865,0:54
taxon-corvus-macrorhynchos,call,Nepal,,https://xeno-canto.org/841491/download,Greg Irving,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Greg Irving via xeno-canto.org (XC841491), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,841491,2:19
taxon-corvus-macrorhynchos,call,Thailand,,https://xeno-canto.org/840606/download,Peter Ericsson,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Peter Ericsson via xeno-canto.org (XC840606), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,840606,0:24
taxon-corvus-macrorhynchos,call,Thailand,,https://xeno-canto.org/836896/download,Bram Piot,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Bram Piot via xeno-canto.org (XC836896), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,836896,1:15
taxon-corvus-macrorhynchos,call,India,,https://xeno-canto.org/826864/download,Syed Aadam Ahmad,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Syed Aadam Ahmad via xeno-canto.org (XC826864), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,826864,0:07
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/824067/download,Bo Shunqi 薄顺奇,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Bo Shunqi 薄顺奇 via xeno-canto.org (XC824067), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,824067,0:44
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/824066/download,Bo Shunqi 薄顺奇,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Bo Shunqi 薄顺奇 via xeno-canto.org (XC824066), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,824066,0:32
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/824065/download,Bo Shunqi 薄顺奇,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Bo Shunqi 薄顺奇 via xeno-canto.org (XC824065), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,824065,1:49
taxon-corvus-macrorhynchos,call,India,,https://xeno-canto.org/811532/download,Sandip das,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Sandip das via xeno-canto.org (XC811532), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,811532,0:06
taxon-corvus-macrorhynchos,call,Russian Federation,,https://xeno-canto.org/805894/download,Vadim Ivushkin ,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Vadim Ivushkin  via xeno-canto.org (XC805894), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,805894,0:21
taxon-corvus-macrorhynchos,call,Russian Federation,,https://xeno-canto.org/805740/download,Vadim Ivushkin ,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Vadim Ivushkin  via xeno-canto.org (XC805740), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,805740,0:15
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/803821/download,Geoff Carey,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Geoff Carey via xeno-canto.org (XC803821), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,803821,2:57
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/803820/download,Geoff Carey,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Geoff Carey via xeno-canto.org (XC803820), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,803820,5:29
taxon-corvus-macrorhynchos,call,Nepal,,https://xeno-canto.org/790936/download,Greg Irving,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Greg Irving via xeno-canto.org (XC790936), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,790936,0:27
taxon-corvus-macrorhynchos,call,Nepal,,https://xeno-canto.org/790935/download,Greg Irving,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Greg Irving via xeno-canto.org (XC790935), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,790935,1:36
taxon-corvus-macrorhynchos,call,Thailand,,https://xeno-canto.org/788710/download,Stephan Risch,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Stephan Risch via xeno-canto.org (XC788710), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,788710,0:13
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/783511/download,He Wenjin/文进,https://creativecommons.org/licenses/by-nc-sa/4.0/,"He Wenjin/文进 via xeno-canto.org (XC783511), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,783511,0:26
taxon-corvus-macrorhynchos,call,Nepal,,https://xeno-canto.org/761265/download,Sandeep Chakraborty,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Sandeep Chakraborty via xeno-canto.org (XC761265), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,761265,0:13
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/724414/download,Bo Shunqi,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Bo Shunqi via xeno-canto.org (XC724414), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,724414,0:12
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/724413/download,Bo Shunqi,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Bo Shunqi via xeno-canto.org (XC724413), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,724413,0:28
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/724412/download,Bo Shunqi,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Bo Shunqi via xeno-canto.org (XC724412), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,724412,0:18
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/719751/download,Bo Shunqi,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Bo Shunqi via xeno-canto.org (XC719751), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,719751,0:22
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/702121/download,ely what,https://creativecommons.org/licenses/by-nc-sa/4.0/,"ely what via xeno-canto.org (XC702121), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,702121,0:56
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/702120/download,ely what,https://creativecommons.org/licenses/by-nc-sa/4.0/,"ely what via xeno-canto.org (XC702120), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,702120,0:36
taxon-corvus-macrorhynchos,call,Taiwan,,https://xeno-canto.org/692669/download,蔡明剛,https://creativecommons.org/licenses/by-nc-sa/4.0/,"蔡明剛 via xeno-canto.org (XC692669), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,692669,0:23
taxon-corvus-macrorhynchos,call,Taiwan,,https://xeno-canto.org/692668/download,蔡明剛,https://creativecommons.org/licenses/by-nc-sa/4.0/,"蔡明剛 via xeno-canto.org (XC692668), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,692668,1:18
taxon-corvus-macrorhynchos,call,Myanmar,,https://xeno-canto.org/684623/download,Thet Zaw Naing,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Thet Zaw Naing via xeno-canto.org (XC684623), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,684623,0:14
taxon-corvus-macrorhynchos,call,India,,https://xeno-canto.org/684247/download,Sreekumar Chirukandoth,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Sreekumar Chirukandoth via xeno-canto.org (XC684247), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,684247,0:35
taxon-corvus-macrorhynchos,call,India,,https://xeno-canto.org/659331/download,Dhyey Shah,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Dhyey Shah via xeno-canto.org (XC659331), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,659331,0:10
taxon-corvus-macrorhynchos,call,China,,https://xeno-canto.org/652474/download,Bo Shunqi 薄顺奇,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Bo Shunqi 薄顺奇 via xeno-canto.org (XC652474), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,652474,0:35
taxon-corvus-macrorhynchos,call,Taiwan,,https://xeno-canto.org/637217/download,Sunny Tseng,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Sunny Tseng via xeno-canto.org (XC637217), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,637217,0:53
taxon-corvus-macrorhynchos,call,Nepal,,https://xeno-canto.org/626471/download,Jelle Scharringa,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Jelle Scharringa via xeno-canto.org (XC626471), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,626471,0:12
taxon-corvus-macrorhynchos,call,Malaysia,,https://xeno-canto.org/626468/download,Jelle Scharringa,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Jelle Scharringa via xeno-canto.org (XC626468), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,626468,0:26
taxon-corvus-macrorhynchos,call,Singapore,,https://xeno-canto.org/615438/download,Sreekar,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Sreekar via xeno-canto.org (XC615438), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,615438,0:37
taxon-corvus-macrorhynchos,call,Thailand,,https://xeno-canto.org/607201/download,Greg Irving,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Greg Irving via xeno-canto.org (XC607201), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,607201,1:27
taxon-corvus-macrorhynchos,call,Taiwan,,https://xeno-canto.org/577874/download,Sunny Tseng,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Sunny Tseng via xeno-canto.org (XC577874), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,577874,0:04
taxon-corvus-macrorhynchos,call,Taiwan,,https://xeno-canto.org/577873/download,Sunny Tseng,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Sunny Tseng via xeno-canto.org (XC577873), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,577873,0:23
taxon-corvus-macrorhynchos,call,Taiwan,,https://xeno-canto.org/577848/download,Sunny Tseng,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Sunny Tseng via xeno-canto.org (XC577848), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,577848,0:05
taxon-corvus-macrorhynchos,call,India,,https://xeno-canto.org/574366/download,Dhruba Saikia,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Dhruba Saikia via xeno-canto.org (XC574366), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,574366,0:13
taxon-corvus-macrorhynchos,call,South Korea,,https://xeno-canto.org/572087/download,Wonseok Jang,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Wonseok Jang via xeno-canto.org (XC572087), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,572087,0:13
taxon-corvus-macrorhynchos,call,Taiwan,,https://xeno-canto.org/558816/download,Sunny Tseng,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Sunny Tseng via xeno-canto.org (XC558816), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,558816,0:03
taxon-pica-serica,call,Taiwan,,https://xeno-canto.org/1156235/download,Joan Theng,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Joan Theng via xeno-canto.org (XC1156235), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,1156235,0:22
taxon-pica-serica,call,China,,https://xeno-canto.org/1142987/download,Ray Tsu 诸仁,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Ray Tsu 诸仁 via xeno-canto.org (XC1142987), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,1142987,5:49
taxon-pica-serica,call,South Korea,,https://xeno-canto.org/1097332/download,Uku Paal,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Uku Paal via xeno-canto.org (XC1097332), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,1097332,0:09
taxon-pica-serica,call,South Korea,,https://xeno-canto.org/1097330/download,Uku Paal,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Uku Paal via xeno-canto.org (XC1097330), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,1097330,0:24
taxon-pica-serica,call,China,,https://xeno-canto.org/1048541/download,Bo Shunqi 薄顺奇,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Bo Shunqi 薄顺奇 via xeno-canto.org (XC1048541), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,1048541,1:19
taxon-pica-serica,call,China,,https://xeno-canto.org/1015967/download,Dave Guo,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Dave Guo via xeno-canto.org (XC1015967), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,1015967,0:35
taxon-pica-serica,call,Mongolia,,https://xeno-canto.org/1000119/download,Francisco Rivas Fuenzalida,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Francisco Rivas Fuenzalida via xeno-canto.org (XC1000119), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,1000119,0:23
taxon-pica-serica,call,China,,https://xeno-canto.org/999816/download,Penghui Lou,https://creativecommons.org/licenses/by-nc-sa/4.0/,"Penghui Lou via xeno-canto.org (XC999816), https://creativecommons.org/licenses/by-nc-sa/4.0/",pending,v1,,999816,0:26
